"AREA","PERIMETER","MAJOR_AXIS","MINOR_AXIS","ECCENTRICITY","EQDIASQ","SOLIDITY","CONVEX_AREA","ASPECT_RATIO","ROUNDNESS","CLASS"
13070,467.537,193.7991,87.1968,0.8931,129.0009,0.9701,13473,2.2225,0.7514,3
13233,469.018,192.919,88.7869,0.8878,129.8028,0.9656,13704,2.1728,0.7559,3
16742,517.452,217.8948,98.2949,0.8925,146.002,0.9858,16984,2.2167,0.7857,3
15833,497.665,200.6487,102.1408,0.8607,141.9831,0.9733,16268,1.9644,0.8033,3
14135,468.852,192.5626,94.6471,0.8709,134.1538,0.9804,14418,2.0345,0.808,3
12444,453.097,193.9602,82.2329,0.9057,125.8737,0.9847,12637,2.3587,0.7617,3
16643,512.643,208.1598,103.2968,0.8682,145.5697,0.9768,17039,2.0152,0.7958,3
13485,489.222,206.2161,85.4259,0.9102,131.033,0.9617,14022,2.414,0.708,3
11675,433.652,183.6963,81.85,0.8952,121.9224,0.9871,11827,2.2443,0.7802,3
12422,436.82,171.5854,94.0398,0.8364,125.7624,0.979,12688,1.8246,0.8181,3
14732,485.583,201.4581,94.6037,0.8829,136.9575,0.9804,15027,2.1295,0.7851,3
15497,505.151,212.4356,93.7845,0.8973,140.4685,0.9809,15799,2.2651,0.7632,3
13459,483.473,200.7442,87.2108,0.9007,130.9066,0.9621,13989,2.3018,0.7236,3
11613,445.317,191.5473,77.8077,0.9138,121.5982,0.9806,11843,2.4618,0.7359,3
14742,488.262,196.5327,97.1624,0.8692,137.004,0.9742,15133,2.0227,0.7771,3
13709,480.288,207.1477,85.2536,0.9114,132.1168,0.9837,13936,2.4298,0.7468,3
13138,461.179,187.256,90.3875,0.8758,129.3361,0.9706,13536,2.0717,0.7762,3
15749,493.789,198.9527,101.9962,0.8586,141.606,0.9789,16088,1.9506,0.8117,3
16105,516.09,220.9921,93.7994,0.9055,143.1975,0.9853,16345,2.356,0.7598,3
12555,446.222,187.2333,86.014,0.8882,126.4339,0.9831,12771,2.1768,0.7924,3
12172,452.675,187.2655,84.4306,0.8926,124.4904,0.9663,12597,2.218,0.7464,3
12541,454.667,186.0906,88.0249,0.8811,126.3633,0.9755,12856,2.1141,0.7624,3
14366,482.709,199.0598,92.9766,0.8842,135.2455,0.982,14629,2.141,0.7748,3
13178,464.634,193.3769,88.0569,0.8903,129.5328,0.9744,13524,2.196,0.7671,3
12855,464.413,191.3998,87.4753,0.8895,127.9355,0.9676,13286,2.188,0.749,3
15136,489.131,201.1488,96.96,0.8762,138.8227,0.9726,15563,2.0746,0.795,3
15827,502.687,209.2863,97.6224,0.8845,141.9562,0.9835,16092,2.1438,0.7871,3
12958,454.727,182.4248,92.1138,0.8632,128.447,0.9731,13316,1.9804,0.7875,3
11199,424.299,173.7901,83.281,0.8777,119.4111,0.9784,11446,2.0868,0.7817,3
9976,393.793,162.9206,78.8111,0.8752,112.7024,0.9853,10125,2.0672,0.8084,3
15178,492.523,201.8127,97.233,0.8763,139.0152,0.9757,15556,2.0756,0.7863,3
14262,468.927,192.6373,95.2419,0.8692,134.7551,0.9814,14533,2.0226,0.815,3
13482,476.283,198.0136,88.0284,0.8958,131.0184,0.9693,13909,2.2494,0.7469,3
14402,472.139,194.7123,95.2267,0.8722,135.4149,0.9815,14674,2.0447,0.8119,3
12655,454.57,186.4197,87.8279,0.8821,126.9364,0.9802,12910,2.1226,0.7696,3
13697,475.788,203.3801,86.1879,0.9058,132.0589,0.9855,13898,2.3597,0.7603,3
14451,483.112,189.7427,98.6929,0.8541,135.6451,0.9758,14810,1.9226,0.7781,3
17270,532.995,224.4667,99.411,0.8966,148.2864,0.978,17659,2.258,0.7639,3
14738,494.886,200.8194,95.3938,0.88,136.9854,0.9678,15228,2.1052,0.7562,3
14746,493.233,201.4421,94.8892,0.8821,137.0226,0.9655,15273,2.1229,0.7617,3
14032,472.011,196.8738,91.921,0.8843,133.6641,0.9849,14247,2.1418,0.7915,3
15900,500.606,201.9471,102.3134,0.8622,142.2832,0.9785,16250,1.9738,0.7973,3
14762,490.779,198.2741,96.7012,0.873,137.0969,0.9663,15277,2.0504,0.7702,3
17370,516.817,209.6124,106.6579,0.8609,148.7151,0.9851,17632,1.9653,0.8172,3
14249,476.329,195.0645,94.4196,0.875,134.6937,0.9754,14609,2.0659,0.7892,3
12402,445.87,177.3775,91.1091,0.858,125.6611,0.9613,12901,1.9469,0.7839,3
14352,476.326,193.4494,95.8434,0.8686,135.1796,0.9807,14634,2.0184,0.7949,3
15483,494.734,197.1683,101.4859,0.8574,140.405,0.9688,15981,1.9428,0.7949,3
16739,514.464,206.2872,104.3118,0.8627,145.9889,0.982,17046,1.9776,0.7947,3
10255,403.102,165.439,80.2394,0.8745,114.2675,0.9769,10498,2.0618,0.7931,3
14288,461.093,183.4471,100.4366,0.8368,134.8779,0.9801,14578,1.8265,0.8445,3
13320,459.688,191.7413,89.2295,0.8851,130.2288,0.9855,13516,2.1489,0.7921,3
13605,478.763,200.0714,87.8845,0.8984,131.6147,0.9689,14042,2.2765,0.7459,3
16350,522.393,217.8971,97.0592,0.8953,144.2826,0.98,16684,2.245,0.7529,3
13719,492.157,212.6404,82.8738,0.9209,132.1649,0.9762,14053,2.5658,0.7117,3
14805,493.555,205.1052,93.6162,0.8898,137.2964,0.9736,15207,2.1909,0.7637,3
16703,507.143,210.6691,101.3372,0.8767,145.8318,0.9881,16905,2.0789,0.8161,3
13658,482.182,208.942,84.1006,0.9154,131.8708,0.9822,13906,2.4844,0.7382,3
16098,502.663,203.499,101.4321,0.8669,143.1664,0.9812,16407,2.0063,0.8006,3
15344,501.437,211.1134,93.322,0.897,139.7733,0.9807,15646,2.2622,0.7669,3
13029,454.126,186.1253,90.3714,0.8742,128.7984,0.9784,13317,2.0596,0.7939,3
15002,491.15,200.8087,96.419,0.8772,138.2069,0.9773,15350,2.0827,0.7815,3
13096,471.217,198.0633,85.9533,0.9009,129.1292,0.9711,13486,2.3043,0.7412,3
12197,438.246,179.9348,87.7354,0.8731,124.6182,0.9783,12467,2.0509,0.798,3
14141,476.939,195.1828,93.6454,0.8774,134.1823,0.9777,14464,2.0843,0.7812,3
10605,433.228,190.0213,71.3375,0.9269,116.2011,0.9817,10803,2.6637,0.71,3
14647,485.865,200.6665,94.2168,0.8829,136.5619,0.9816,14921,2.1298,0.7797,3
12058,438.901,183.6485,84.5597,0.8877,123.9061,0.9828,12269,2.1718,0.7866,3
14198,492.542,214.3577,84.981,0.9181,134.4524,0.9872,14382,2.5224,0.7354,3
15245,489.916,203.8483,96.2692,0.8815,139.3217,0.9813,15536,2.1175,0.7982,3
13913,471.402,192.7632,93.0913,0.8757,133.0961,0.9723,14309,2.0707,0.7868,3
12390,444.963,177.7683,90.6766,0.8601,125.6003,0.9718,12749,1.9605,0.7864,3
15034,496.16,206.4839,94.2652,0.8897,138.3542,0.974,15435,2.1905,0.7674,3
14490,490.166,200.6122,93.2973,0.8853,135.828,0.9804,14780,2.1502,0.7579,3
12666,452.188,193.2288,83.8161,0.901,126.9915,0.9861,12845,2.3054,0.7784,3
16074,503.609,203.5601,101.6855,0.8663,143.0596,0.9802,16398,2.0019,0.7964,3
13864,470.259,195.6935,91.551,0.8838,132.8616,0.9781,14175,2.1375,0.7878,3
14955,492.559,198.4016,97.5734,0.8707,137.9902,0.9672,15462,2.0334,0.7746,3
14237,476.947,187.9541,98.4849,0.8517,134.637,0.9669,14724,1.9085,0.7865,3
13330,465.543,198.9694,86.3472,0.9009,130.2777,0.9859,13520,2.3043,0.7729,3
15899,537.437,227.1288,90.0043,0.9181,142.2787,0.9703,16386,2.5235,0.6917,3
14618,490.287,199.6349,95.1268,0.8792,136.4266,0.9732,15020,2.0986,0.7642,3
15805,501.612,195.7667,103.932,0.8474,141.8575,0.9692,16308,1.8836,0.7893,3
12858,451.774,190.836,86.7689,0.8907,127.9504,0.9904,12983,2.1994,0.7917,3
13377,466.745,188.1609,92.2374,0.8716,130.5072,0.9677,13823,2.04,0.7716,3
14408,474.266,191.4319,97.185,0.8615,135.4431,0.9796,14708,1.9698,0.805,3
13080,462.576,191.6158,88.1824,0.8878,129.0503,0.9786,13366,2.1729,0.7682,3
15986,510.703,209.4347,98.7635,0.8818,142.6675,0.9726,16437,2.1206,0.7702,3
14349,475.368,194.591,95.2284,0.8721,135.1655,0.9854,14562,2.0434,0.7979,3
13288,467.736,194.2596,87.9625,0.8916,130.0723,0.981,13546,2.2084,0.7633,3
14560,482.986,197.6565,95.4055,0.8758,136.1557,0.9715,14987,2.0718,0.7843,3
12163,438.09,176.2374,89.4775,0.8615,124.4444,0.9753,12471,1.9696,0.7964,3
14777,483.676,193.5517,98.8592,0.8597,137.1665,0.9702,15231,1.9579,0.7938,3
15958,506.949,209.4778,98.0051,0.8838,142.5425,0.9797,16289,2.1374,0.7803,3
14556,493.033,207.5683,90.4419,0.9001,136.137,0.9853,14773,2.295,0.7525,3
12843,466.299,197.1622,83.9702,0.9048,127.8758,0.9755,13166,2.348,0.7422,3
14246,491.207,206.4356,89.1845,0.9019,134.6795,0.978,14566,2.3147,0.7419,3
13437,465.466,190.2784,91.5707,0.8766,130.7995,0.982,13683,2.0779,0.7794,3
11266,433.2,179.3678,80.9712,0.8923,119.7678,0.9651,11674,2.2152,0.7544,3
13447,471.664,194.3298,89.4852,0.8877,130.8482,0.9714,13843,2.1716,0.7596,3
14587,485.246,199.2062,94.9977,0.879,136.2819,0.9728,14995,2.097,0.7785,3
13470,479.631,201.0709,86.7331,0.9022,130.9601,0.9683,13911,2.3183,0.7358,3
10640,416.701,177.1598,77.8355,0.8983,116.3927,0.9819,10836,2.2761,0.77,3
15211,493.716,196.8463,99.7138,0.8622,139.1663,0.9694,15691,1.9741,0.7842,3
13928,475.629,194.2992,92.6635,0.879,133.1679,0.9736,14306,2.0968,0.7737,3
15033,489.486,198.3445,97.7312,0.8702,138.3496,0.9743,15429,2.0295,0.7885,3
15480,500.152,207.8464,96.0449,0.8868,140.3914,0.9807,15784,2.1641,0.7776,3
13740,466.14,191.4552,92.5141,0.8755,132.2661,0.9839,13965,2.0695,0.7946,3
15303,497.312,208.0119,94.6737,0.8904,139.5865,0.9786,15638,2.1971,0.7776,3
13926,471.019,193.3274,93.1174,0.8764,133.1583,0.973,14312,2.0762,0.7888,3
11036,412.36,170.0683,83.5772,0.8709,118.5389,0.9836,11220,2.0349,0.8156,3
12951,458.833,187.8962,89.2326,0.88,128.4123,0.9763,13265,2.1057,0.773,3
14061,476.551,195.3109,93.3985,0.8782,133.8022,0.9657,14561,2.0912,0.778,3
11775,426.611,173.547,87.1638,0.8647,122.4434,0.979,12027,1.991,0.813,3
12245,469.456,195.4912,81.3446,0.9093,124.8632,0.9605,12748,2.4032,0.6982,3
12500,447.97,183.0532,88.8085,0.8744,126.1566,0.9791,12767,2.0612,0.7827,3
15545,495.026,206.0575,96.7658,0.8829,140.6859,0.9869,15752,2.1294,0.7972,3
11451,426.261,175.0839,84.1106,0.877,120.7471,0.9799,11686,2.0816,0.792,3
17028,512.959,205.9308,106.4672,0.856,147.2438,0.9751,17463,1.9342,0.8132,3
13288,470.21,198.7811,85.9821,0.9016,130.0723,0.9817,13536,2.3119,0.7552,3
15456,496.191,205.8509,96.8096,0.8825,140.2825,0.9805,15764,2.1263,0.7889,3
13652,469.819,193.2954,91.9092,0.8797,131.8418,0.9761,13986,2.1031,0.7772,3
12991,471.806,200.9184,83.5083,0.9095,128.6105,0.9654,13456,2.406,0.7334,3
16206,496.707,201.6136,103.2713,0.8589,143.6458,0.9842,16466,1.9523,0.8254,3
14573,479.33,193.6124,97.2377,0.8647,136.2164,0.9722,14990,1.9911,0.7971,3
12888,453.253,193.521,85.311,0.8976,128.0996,0.9857,13075,2.2684,0.7883,3
15087,513.759,217.8311,88.7502,0.9132,138.5979,0.976,15458,2.4544,0.7183,3
12984,478.23,212.1386,78.7541,0.9285,128.5758,0.9877,13146,2.6937,0.7134,3
13882,475.833,199.7215,89.3629,0.8943,132.9478,0.9823,14132,2.2349,0.7705,3
15167,505.888,205.4853,95.5368,0.8853,138.9648,0.9772,15521,2.1508,0.7447,3
11458,449.54,195.5627,75.1999,0.9231,120.784,0.977,11728,2.6006,0.7125,3
12651,461.099,191.3504,85.7764,0.8939,126.9163,0.9712,13026,2.2308,0.7477,3
13939,470.102,199.0918,89.5399,0.8932,133.2204,0.9864,14131,2.2235,0.7926,3
12787,462.142,198.4912,82.6772,0.9091,127.5967,0.9859,12970,2.4008,0.7524,3
12798,453.596,186.7169,88.9868,0.8791,127.6516,0.9754,13121,2.0983,0.7817,3
11545,427.775,172.9541,86.2369,0.8668,121.2417,0.9746,11846,2.0056,0.7928,3
14154,474.488,191.0041,95.8959,0.8648,134.2439,0.9735,14540,1.9918,0.79,3
14668,495.693,207.0611,91.645,0.8967,136.6597,0.9716,15097,2.2594,0.7502,3
13934,474.552,195.0103,92.1807,0.8812,133.1965,0.9782,14245,2.1155,0.7775,3
12965,454.097,185.3202,90.6877,0.8721,128.4817,0.9723,13334,2.0435,0.7901,3
12111,445.453,177.6414,88.4435,0.8672,124.1781,0.9672,12522,2.0085,0.767,3
10739,426.39,174.4124,79.8031,0.8892,116.933,0.9641,11139,2.1855,0.7423,3
15578,499.649,209.6981,95.4505,0.8904,140.8351,0.9815,15871,2.1969,0.7841,3
14365,482.821,200.8396,92.6511,0.8872,135.2408,0.9763,14713,2.1677,0.7744,3
13511,459.38,186.9675,93.2963,0.8666,131.1592,0.9803,13782,2.004,0.8046,3
13522,466.229,197.8261,87.5664,0.8967,131.2126,0.9877,13690,2.2592,0.7817,3
16249,513.372,209.7268,99.6871,0.8798,143.8363,0.9733,16695,2.1039,0.7748,3
12702,439.404,177.777,92.0028,0.8557,127.1719,0.9831,12920,1.9323,0.8267,3
13158,464.237,190.104,88.9728,0.8837,129.4345,0.9812,13410,2.1367,0.7672,3
14598,483.369,201.9666,93.0043,0.8877,136.3332,0.9841,14834,2.1716,0.7851,3
14404,480.09,193.2009,96.697,0.8657,135.4243,0.9692,14861,1.998,0.7853,3
12921,454.28,187.969,88.5491,0.8821,128.2635,0.9813,13167,2.1228,0.7868,3
12664,439.56,180.4916,90.4552,0.8654,126.9815,0.9873,12827,1.9954,0.8237,3
14950,489.125,199.6573,96.1225,0.8765,137.9671,0.9797,15260,2.0771,0.7853,3
12714,446.889,184.6808,88.1325,0.8788,127.2319,0.9852,12905,2.0955,0.8,3
16227,513.683,211.0623,99.3177,0.8824,143.7389,0.9772,16605,2.1251,0.7728,3
15648,511.757,212.3661,95.9433,0.8921,141.1512,0.9743,16060,2.2135,0.7508,3
14926,491.372,200.7371,96.6149,0.8766,137.8564,0.9747,15314,2.0777,0.7768,3
12691,452.561,184.8998,88.9039,0.8768,127.1168,0.9704,13078,2.0798,0.7787,3
13216,463.194,191.7567,88.1746,0.888,129.7194,0.9803,13482,2.1747,0.7741,3
13606,469.684,192.4273,91.6784,0.8792,131.6195,0.9696,14032,2.0989,0.775,3
12521,466.945,202.7911,79.2871,0.9204,126.2626,0.9843,12721,2.5577,0.7216,3
14560,482.415,198.5427,94.0743,0.8806,136.1557,0.9822,14824,2.1105,0.7862,3
13122,461.599,190.2416,88.9427,0.884,129.2573,0.9745,13465,2.1389,0.7739,3
14831,475.334,192.3071,99.297,0.8564,137.4169,0.9858,15045,1.9367,0.8249,3
15321,501.197,207.326,95.5939,0.8874,139.6685,0.9696,15802,2.1688,0.7664,3
12703,453.982,187.8547,87.6134,0.8846,127.1769,0.977,13002,2.1441,0.7745,3
12652,450.906,182.8688,89.1968,0.873,126.9213,0.9731,13002,2.0502,0.782,3
14437,482.448,200.8395,92.6459,0.8872,135.5793,0.9761,14790,2.1678,0.7794,3
15633,499.314,203.9958,98.5011,0.8757,141.0835,0.9771,16000,2.071,0.788,3
13636,482.646,199.7941,88.5822,0.8963,131.7645,0.9672,14099,2.2555,0.7356,3
11315,433.091,177.7669,82.8149,0.8849,120.0279,0.9744,11612,2.1466,0.7581,3
15332,492.704,199.5501,99.4513,0.867,139.7187,0.9767,15697,2.0065,0.7937,3
14194,481.696,197.4311,93.2937,0.8813,134.4335,0.9724,14597,2.1162,0.7687,3
15291,491.462,201.2259,98.2064,0.8728,139.5317,0.9733,15710,2.049,0.7955,3
14439,492.201,203.9009,91.6444,0.8933,135.5887,0.9713,14866,2.2249,0.749,3
14277,476.734,203.3629,89.7659,0.8973,134.826,0.9891,14434,2.2655,0.7894,3
12782,442.446,175.8781,94.0891,0.8449,127.5717,0.9742,13121,1.8693,0.8205,3
14686,476.015,193.3765,97.9863,0.8621,136.7435,0.978,15017,1.9735,0.8145,3
14960,500.42,212.3933,90.3735,0.905,138.0133,0.9769,15313,2.3502,0.7507,3
12354,447.274,183.8551,86.8745,0.8813,125.4177,0.9768,12647,2.1163,0.776,3
13799,468.308,191.9777,93.4751,0.8735,132.5497,0.9789,14097,2.0538,0.7907,3
14496,480.543,196.0004,95.7742,0.8725,135.8561,0.9789,14808,2.0465,0.7888,3
14432,486.907,199.5815,94.238,0.8815,135.5559,0.9718,14851,2.1178,0.765,3
13321,476.338,195.4846,87.7727,0.8935,130.2337,0.9619,13849,2.2272,0.7378,3
15280,498.883,206.2674,95.3786,0.8867,139.4815,0.9783,15619,2.1626,0.7715,3
16258,507.742,205.9418,101.6268,0.8698,143.8761,0.9718,16730,2.0265,0.7925,3
17077,522.965,211.7511,104.0396,0.871,147.4555,0.9733,17545,2.0353,0.7847,3
13440,468.508,192.3442,89.9926,0.8838,130.8141,0.9727,13817,2.1373,0.7694,3
15973,500.883,208.489,98.2509,0.882,142.6095,0.9827,16255,2.122,0.8001,3
13409,478.919,202.2754,86.0104,0.9051,130.6632,0.9788,13700,2.3518,0.7347,3
15026,485.071,195.6892,99.1852,0.862,138.3174,0.9741,15426,1.973,0.8025,3
14376,499.354,210.632,87.798,0.909,135.2926,0.975,14745,2.3991,0.7245,3
13351,468.19,200.295,85.7255,0.9038,130.3803,0.9841,13567,2.3365,0.7654,3
13836,460.587,187.0378,95.0443,0.8613,132.7273,0.9872,14016,1.9679,0.8196,3
13463,466.442,187.297,93.0755,0.8678,130.926,0.9681,13907,2.0123,0.7776,3
14783,494.572,206.5287,92.8235,0.8933,137.1944,0.9763,15142,2.225,0.7595,3
13804,464.111,196.6926,89.6757,0.89,132.5737,0.9897,13947,2.1934,0.8053,3
15841,504.843,207.9129,98.0812,0.8817,142.019,0.979,16180,2.1198,0.7811,3
13903,471.432,199.6542,89.1721,0.8947,133.0483,0.9865,14093,2.239,0.7861,3
13253,460.666,188.4769,90.7796,0.8764,129.9009,0.9749,13594,2.0762,0.7848,3
15924,505.655,205.4981,100.2388,0.873,142.3905,0.9762,16313,2.0501,0.7826,3
12274,443.58,183.6354,86.5993,0.8818,125.011,0.9822,12497,2.1205,0.7839,3
14661,488.252,203.3294,92.5538,0.8904,136.6271,0.9817,14935,2.1969,0.7728,3
15450,509.119,217.8901,90.8335,0.909,140.2553,0.9806,15756,2.3988,0.749,3
14801,488.709,196.795,97.1163,0.8698,137.2779,0.9715,15235,2.0264,0.7788,3
14499,479.728,197.9345,94.7024,0.8781,135.8702,0.9821,14764,2.0901,0.7917,3
13759,466.394,198.942,88.6527,0.8952,132.3575,0.9865,13947,2.2441,0.7949,3
15970,502.57,204.9325,100.3854,0.8718,142.5961,0.974,16397,2.0415,0.7946,3
14021,471.472,193.8186,93.3788,0.8763,133.6117,0.981,14293,2.0756,0.7926,3
14763,491.752,205.674,92.2415,0.8938,137.1015,0.9781,15093,2.2297,0.7672,3
14709,481.556,198.6748,95.6085,0.8766,136.8506,0.9836,14954,2.078,0.7971,3
15419,503.207,208.748,95.4565,0.8893,140.1145,0.9787,15754,2.1868,0.7652,3
14148,477.356,199.9919,90.9292,0.8907,134.2155,0.9835,14385,2.1994,0.7802,3
11662,434.755,176.8333,85.5705,0.8751,121.8545,0.9691,12034,2.0665,0.7753,3
14080,479.681,199.1181,91.3568,0.8885,133.8925,0.9753,14436,2.1796,0.769,3
10295,413.711,176.1359,75.1622,0.9044,114.4902,0.9802,10503,2.3434,0.7559,3
9946,405.592,174.3793,73.7549,0.9061,112.5328,0.9887,10060,2.3643,0.7598,3
16850,512.239,209.1736,103.855,0.868,146.4721,0.9791,17210,2.0141,0.807,3
14005,473.066,190.8705,95.6051,0.8655,133.5355,0.9692,14450,1.9964,0.7864,3
10412,414.254,177.9642,75.1535,0.9065,115.1389,0.9846,10575,2.368,0.7624,3
15062,492.519,200.1369,97.1747,0.8742,138.483,0.9726,15487,2.0596,0.7803,3
13116,459.071,189.88,88.9614,0.8835,129.2277,0.9755,13445,2.1344,0.7821,3
13783,462.683,191.3984,92.603,0.8752,132.4729,0.9829,14023,2.0669,0.8091,3
15506,488.944,204.5201,96.9042,0.8806,140.5093,0.9881,15693,2.1105,0.8151,3
14520,478.703,196.7701,95.2311,0.8751,135.9685,0.9829,14772,2.0662,0.7962,3
12680,449.087,186.1561,87.8776,0.8816,127.0617,0.9787,12956,2.1184,0.7901,3
12882,455.012,187.4942,88.5417,0.8815,128.0698,0.9722,13251,2.1176,0.7819,3
15046,484.071,196.8663,98.7824,0.865,138.4094,0.9824,15315,1.9929,0.8069,3
14205,482.045,200.711,90.7628,0.8919,134.4856,0.9776,14530,2.2114,0.7682,3
11417,440.287,185.0381,79.0805,0.9041,120.5677,0.9768,11688,2.3399,0.7401,3
13349,468.121,196.6352,87.3047,0.896,130.3705,0.9829,13581,2.2523,0.7655,3
13765,476.858,196.9038,89.8398,0.8898,132.3863,0.9732,14144,2.1917,0.7607,3
14052,471.375,191.396,95.2051,0.8675,133.7593,0.9761,14396,2.0104,0.7947,3
16057,503.817,206.7979,99.7618,0.8759,142.9839,0.9805,16376,2.0729,0.7949,3
13838,476.801,195.4847,91.7522,0.883,132.7369,0.9682,14293,2.1306,0.7649,3
13052,467.524,198.116,85.1238,0.903,128.9121,0.9798,13321,2.3274,0.7504,3
12020,459.227,199.6539,77.6899,0.9212,123.7107,0.9852,12201,2.5699,0.7162,3
15057,488.889,201.3781,96.3739,0.878,138.46,0.9841,15301,2.0896,0.7916,3
14594,489.841,201.7703,93.3766,0.8865,136.3146,0.9698,15048,2.1608,0.7643,3
15539,502.202,208.8132,96.2973,0.8873,140.6587,0.9784,15882,2.1684,0.7742,3
14513,481.201,200.6565,92.683,0.8869,135.9357,0.983,14764,2.165,0.7876,3
14125,473.424,196.0549,92.7447,0.881,134.1063,0.9814,14393,2.1139,0.7919,3
9755,406.025,170.7576,74.1079,0.9009,111.4471,0.9722,10034,2.3042,0.7436,3
12241,468.016,206.5525,76.1086,0.9296,124.8428,0.972,12593,2.7139,0.7023,3
15545,505.103,207.3256,96.7844,0.8844,140.6859,0.9775,15902,2.1421,0.7657,3
17906,534.426,223.4913,103.3008,0.8868,150.9921,0.9845,18188,2.1635,0.7878,3
14953,489.909,201.067,95.7143,0.8794,137.981,0.9757,15326,2.1007,0.7829,3
14422,482.889,200.4521,92.2092,0.8879,135.5089,0.9815,14694,2.1739,0.7772,3
15940,501.728,211.4822,96.2452,0.8904,142.4621,0.9851,16181,2.1973,0.7957,3
14256,477.577,197.5742,92.9108,0.8825,134.7268,0.98,14547,2.1265,0.7855,3
13498,458.324,187.7846,92.8858,0.8691,131.0961,0.9846,13709,2.0217,0.8075,3
14245,485.376,195.3019,94.9517,0.8739,134.6748,0.9591,14853,2.0569,0.7598,3
18733,553.662,234.9032,102.4886,0.8998,154.4396,0.9783,19149,2.292,0.7679,3
13544,486.433,210.5284,82.7227,0.9196,131.3193,0.974,13906,2.545,0.7193,3
10166,401.095,165.5961,78.9366,0.8791,113.7706,0.9731,10447,2.0978,0.7941,3
13849,467.744,197.1833,90.1199,0.8894,132.7897,0.9867,14035,2.188,0.7954,3
14852,487.114,201.2172,95.3046,0.8807,137.5142,0.9855,15071,2.1113,0.7866,3
13747,482.153,203.5729,87.2442,0.9035,132.2997,0.9751,14098,2.3334,0.7431,3
13122,467.38,198.4621,84.9778,0.9037,129.2573,0.9802,13387,2.3355,0.7549,3
12397,448.615,186.6479,85.8565,0.8879,125.6358,0.979,12663,2.174,0.7741,3
14858,485.53,197.0897,97.2929,0.8697,137.542,0.9724,15279,2.0257,0.792,3
14631,496.753,211.7104,88.5213,0.9084,136.4872,0.9812,14912,2.3916,0.7451,3
14121,480.432,193.3907,95.5167,0.8695,134.0873,0.9696,14564,2.0247,0.7688,3
13723,470.369,192.8794,92.1817,0.8784,132.1842,0.9753,14070,2.0924,0.7794,3
16750,517.804,212.5734,101.5224,0.8786,146.0368,0.9824,17050,2.0939,0.785,3
14814,487.494,192.4878,99.9317,0.8547,137.3382,0.9618,15403,1.9262,0.7833,3
13414,465.695,187.2007,92.6298,0.869,130.6875,0.9737,13777,2.021,0.7773,3
13213,463.599,192.6542,88.3594,0.8886,129.7047,0.9788,13499,2.1803,0.7725,3
11377,440.784,187.51,78.4625,0.9082,120.3563,0.9766,11650,2.3898,0.7358,3
14319,474.658,196.8794,93.1236,0.8811,135.0241,0.9833,14562,2.1142,0.7987,3
12732,464.007,197.3397,83.2734,0.9066,127.322,0.9735,13078,2.3698,0.7431,3
13258,461.789,184.8454,93.5459,0.8625,129.9254,0.9613,13792,1.976,0.7813,3
14984,494.107,204.7483,94.3307,0.8875,138.1239,0.9753,15364,2.1705,0.7713,3
13956,479.178,196.9123,91.7699,0.8848,133.3017,0.9753,14310,2.1457,0.7638,3
11008,412.277,165.6245,86.0658,0.8544,118.3884,0.9718,11328,1.9244,0.8138,3
15975,510.93,209.6732,98.7375,0.8822,142.6184,0.9728,16421,2.1235,0.769,3
13510,467.464,188.1271,93.825,0.8668,131.1544,0.9747,13861,2.0051,0.7769,3
12073,450.929,186.8149,83.7819,0.8938,123.9831,0.97,12447,2.2298,0.7461,3
14517,489.76,197.5481,95.4067,0.8756,135.9545,0.9683,14992,2.0706,0.7605,3
14368,478.973,201.6704,91.3772,0.8915,135.255,0.9859,14574,2.207,0.787,3
14831,486.515,202.2338,93.7749,0.886,137.4169,0.9834,15081,2.1566,0.7874,3
15196,498.311,204.6548,96.6094,0.8816,139.0976,0.9746,15592,2.1184,0.769,3
13300,451.346,180.9357,95.1056,0.8507,130.131,0.9766,13619,1.9025,0.8204,3
13419,476.565,206.0463,83.7425,0.9137,130.7119,0.9837,13642,2.4605,0.7425,3
13709,481.67,201.2361,88.0839,0.8991,132.1168,0.972,14104,2.2846,0.7425,3
14438,476.184,192.985,96.4854,0.866,135.584,0.9777,14767,2.0001,0.8001,3
17388,519.18,212.0997,105.2702,0.8681,148.7921,0.9816,17714,2.0148,0.8106,3
12319,441.066,180.8736,87.8272,0.8742,125.2399,0.9756,12627,2.0594,0.7958,3
16851,517.816,211.8819,102.0716,0.8763,146.4765,0.9837,17130,2.0758,0.7897,3
16654,519.423,217.2768,98.637,0.891,145.6178,0.9857,16895,2.2028,0.7757,3
14981,495.094,205.018,94.671,0.887,138.1101,0.9742,15378,2.1656,0.768,3
